monitoreo,familia,especie,nombre_comun,meses_desde_inicio,elevacion_m,coord_x,coord_y,altura_anterior,copa_anterior,fito_Bueno,fito_Malo,fito_Regular,gremio_Inicial,gremio_Intermedia,gremio_Tardía,loc_Guayabal,loc_San Antonio,loc_Tres Jotas,altura_actual,copa_actual
4,2,6,18,18,2794,4736070.157158,2199933.760513,0.6,0.42,1,0,0,1,0,0,0,0,1,1.03,0.7
2,8,13,13,6,2792,4736043.278434,2199921.218716,0.2,0.2,1,0,0,0,1,0,0,0,1,0.3,0.2
3,8,13,13,12,2792,4736043.278434,2199921.218716,0.3,0.2,1,0,0,0,1,0,0,0,1,0.48,0.3
4,8,13,13,18,2792,4736043.278434,2199921.218716,0.48,0.3,1,0,0,0,1,0,0,0,1,0.6,0.3
2,9,22,25,6,2792,4736045.049809,2199923.112317,0.22,0.15,1,0,0,0,0,1,0,0,1,0.3,0.18
3,9,22,25,12,2792,4736045.049809,2199923.112317,0.3,0.18,1,0,0,0,0,1,0,0,1,0.48,0.28
4,9,22,25,18,2792,4736045.049809,2199923.112317,0.48,0.28,1,0,0,0,0,1,0,0,1,0.48,0.38
2,8,24,1,6,2792,4736048.274803,2199919.632369,0.22,0.2,0,0,1,0,0,1,0,0,1,0.41,0.28
3,8,24,1,12,2792,4736048.274803,2199919.632369,0.41,0.28,0,0,1,0,0,1,0,0,1,0.84,0.7
4,8,24,1,18,2792,4736048.274803,2199919.632369,0.84,0.7,1,0,0,0,0,1,0,0,1,1.16,0.82
2,11,20,0,6,2797,4736071.124466,2199910.342286,0.5,0.1,0,0,1,0,1,0,0,0,1,0.3,0.1
3,11,20,0,12,2797,4736071.124466,2199910.342286,0.3,0.1,1,0,0,0,1,0,0,0,1,0.3,0.1
4,11,20,0,18,2797,4736071.124466,2199910.342286,0.3,0.1,1,0,0,0,1,0,0,0,1,0.3,0.9
2,21,8,15,6,2792,4736073.133995,2199909.603111,0.2,0.1,1,0,0,1,0,0,0,0,1,0.3,0.14
3,21,8,15,12,2792,4736073.133995,2199909.603111,0.3,0.14,1,0,0,1,0,0,0,0,1,0.6499999999999999,0.48
4,21,8,15,18,2792,4736073.133995,2199909.603111,0.65,0.48,1,0,0,1,0,0,0,0,1,0.65,0.48
2,21,8,15,6,2792,4736068.858143,2199910.871424,0.27,0.15,1,0,0,1,0,0,0,0,1,0.33,0.18
3,21,8,15,12,2792,4736068.858143,2199910.871424,0.33,0.18,1,0,0,1,0,0,0,0,1,0.48,0.22
4,21,8,15,18,2792,4736068.858143,2199910.871424,0.48,0.22,1,0,0,1,0,0,0,0,1,0.75,0.75
2,2,6,18,6,2792,4736070.326931,2199912.714706,0.24,0.1,1,0,0,1,0,0,0,0,1,0.32,0.18
3,2,6,18,12,2792,4736070.326931,2199912.714706,0.32,0.18,1,0,0,1,0,0,0,0,1,0.32,0.2
4,2,6,18,18,2792,4736070.326931,2199912.714706,0.32,0.2,1,0,0,1,0,0,0,0,1,0.43,0.4
2,9,22,25,6,2797,4736066.018403,2199900.079834,0.2,0.2,1,0,0,0,0,1,0,0,1,0.25,0.23
3,9,22,25,12,2797,4736066.018403,2199900.079834,0.25,0.23,1,0,0,0,0,1,0,0,1,0.4,0.28
4,9,22,25,18,2797,4736066.018403,2199900.079834,0.4,0.28,1,0,0,0,0,1,0,0,1,0.49,0.32
2,23,4,23,6,2797,4736063.636449,2199900.77106,0.2,0.1,1,0,0,1,0,0,0,0,1,0.24,0.1
3,23,4,23,12,2797,4736063.636449,2199900.77106,0.24,0.1,1,0,0,1,0,0,0,0,1,0.24,0.11
4,23,4,23,18,2797,4736063.636449,2199900.77106,0.24,0.11,1,0,0,1,0,0,0,0,1,0.37,0.29
2,8,24,1,6,2797,4736065.60769,2199902.35149,0.2,0.1,1,0,0,0,0,1,0,0,1,0.27,0.24
3,8,24,1,12,2797,4736065.60769,2199902.35149,0.27,0.24,1,0,0,0,0,1,0,0,1,0.78,0.64
4,8,24,1,18,2797,4736065.60769,2199902.35149,0.78,0.64,1,0,0,0,0,1,0,0,1,1.03,0.72
2,2,6,18,6,2797,4736068.189925,2199899.177486,0.2,0.1,1,0,0,1,0,0,0,0,1,0.22,0.15
3,2,6,18,12,2797,4736068.189925,2199899.177486,0.22,0.15,1,0,0,1,0,0,0,0,1,0.22,0.22
4,2,6,18,18,2797,4736068.189925,2199899.177486,0.22,0.22,1,0,0,1,0,0,0,0,1,0.38,0.4
2,23,4,23,6,2797,4736066.555485,2199897.597021,0.2,0.12,1,0,0,1,0,0,0,0,1,0.25,0.15
3,23,4,23,12,2797,4736066.555485,2199897.597021,0.25,0.15,1,0,0,1,0,0,0,0,1,0.5800000000000001,0.4
4,23,4,23,18,2797,4736066.555485,2199897.597021,0.58,0.4,1,0,0,1,0,0,0,0,1,0.75,0.47
2,9,22,25,6,2800,4736075.915565,2199890.062977,0.24,0.18,1,0,0,0,0,1,0,0,1,0.31,0.21
3,9,22,25,12,2800,4736075.915565,2199890.062977,0.31,0.21,1,0,0,0,0,1,0,0,1,0.38,0.24
4,9,22,25,18,2800,4736075.915565,2199890.062977,0.38,0.24,1,0,0,0,0,1,0,0,1,0.55,0.36
2,21,8,15,6,2800,4736074.055007,2199890.311779,0.26,0.12,1,0,0,1,0,0,0,0,1,0.39,0.16
3,21,8,15,12,2800,4736074.055007,2199890.311779,0.39,0.16,1,0,0,1,0,0,0,0,1,0.6,0.27
4,21,8,15,18,2800,4736074.055007,2199890.311779,0.6,0.27,1,0,0,1,0,0,0,0,1,0.74,0.4
2,15,3,8,6,2800,4736075.266966,2199892.338204,0.2,0.1,0,0,1,0,0,1,0,0,1,0.2,0.23
3,15,3,8,12,2800,4736075.266966,2199892.338204,0.2,0.23,0,0,1,0,0,1,0,0,1,0.2,0.23
4,15,3,8,18,2800,4736075.266966,2199892.338204,0.2,0.23,0,0,1,0,0,1,0,0,1,0.2,0.4
2,21,8,15,6,2800,4736078.330986,2199889.40403,0.2,0.12,1,0,0,1,0,0,0,0,1,0.29,0.17
3,21,8,15,12,2800,4736078.330986,2199889.40403,0.29,0.17,1,0,0,1,0,0,0,0,1,0.35,0.42
4,21,8,15,18,2800,4736078.330986,2199889.40403,0.35,0.42,1,0,0,1,0,0,0,0,1,0.35,0.51
2,15,3,8,6,2800,4736077.163103,2199887.495433,0.2,0.1,0,0,1,0,0,1,0,0,1,0.25,0.04
2,8,24,1,6,2801,4736091.662404,2199875.88569,0.24,0.1,1,0,0,0,0,1,0,0,1,0.25,0.14
3,8,24,1,12,2801,4736091.662404,2199875.88569,0.25,0.14,1,0,0,0,0,1,0,0,1,0.62,0.33
4,8,24,1,18,2801,4736091.662404,2199875.88569,0.62,0.33,1,0,0,0,0,1,0,0,1,0.9,0.48
2,5,10,27,6,2801,4736089.295992,2199876.4874,0.35,0.12,1,0,0,0,1,0,0,0,1,0.43,0.17
3,5,10,27,12,2801,4736089.295992,2199876.4874,0.43,0.17,1,0,0,0,1,0,0,0,1,0.52,0.26
4,5,10,27,18,2801,4736089.295992,2199876.4874,0.52,0.26,1,0,0,0,1,0,0,0,1,0.56,0.31
2,23,4,23,6,2801,4736090.464076,2199878.349247,0.2,0.1,1,0,0,1,0,0,0,0,1,0.24,0.12
3,23,4,23,12,2801,4736090.464076,2199878.349247,0.24,0.12,1,0,0,1,0,0,0,0,1,0.3,0.16
4,23,4,23,18,2801,4736090.464076,2199878.349247,0.3,0.16,1,0,0,1,0,0,0,0,1,0.4499999999999999,0.33
2,21,8,15,6,2801,4736093.685796,2199875.697285,0.26,0.1,1,0,0,1,0,0,0,0,1,0.4,0.18
3,21,8,15,12,2801,4736093.685796,2199875.697285,0.4,0.18,1,0,0,1,0,0,0,0,1,0.48,0.28
4,21,8,15,18,2801,4736093.685796,2199875.697285,0.48,0.28,1,0,0,1,0,0,0,0,1,0.48,0.4
2,15,3,8,6,2801,4736091.721054,2199874.053372,0.22,0.14,0,0,1,0,0,1,0,0,1,0.2,0.02
2,21,8,15,6,2799,4736074.250486,2199862.750409,0.23,0.13,1,0,0,1,0,0,0,0,1,0.32,0.15
3,21,8,15,12,2799,4736074.250486,2199862.750409,0.32,0.15,1,0,0,1,0,0,0,0,1,0.52,0.23
4,21,8,15,18,2799,4736074.250486,2199862.750409,0.52,0.23,1,0,0,1,0,0,0,0,1,0.75,0.31
2,8,24,1,6,2799,4736073.728202,2199864.707043,0.2,0.1,1,0,0,0,0,1,0,0,1,0.24,0.16
3,8,24,1,12,2799,4736073.728202,2199864.707043,0.24,0.16,1,0,0,0,0,1,0,0,1,0.4599999999999999,0.37
4,8,24,1,18,2799,4736073.728202,2199864.707043,0.46,0.37,1,0,0,0,0,1,0,0,1,0.55,0.37
2,23,4,23,6,2799,4736076.439586,2199862.076107,0.21,0.1,1,0,0,1,0,0,0,0,1,0.3,0.11
3,23,4,23,12,2799,4736076.439586,2199862.076107,0.3,0.11,1,0,0,1,0,0,0,0,1,0.3,0.24
4,23,4,23,18,2799,4736076.439586,2199862.076107,0.3,0.24,1,0,0,1,0,0,0,0,1,0.39,0.27
2,9,22,25,6,2799,4736074.485926,2199860.653941,0.2,0.18,1,0,0,0,0,1,0,0,1,0.25,0.22
3,9,22,25,12,2799,4736074.485926,2199860.653941,0.25,0.22,1,0,0,0,0,1,0,0,1,0.35,0.28
4,9,22,25,18,2799,4736074.485926,2199860.653941,0.35,0.28,1,0,0,0,0,1,0,0,1,0.4,0.34
2,8,24,1,6,2827,4736302.745,2200175.729879,0.24,0.22,0,1,0,0,0,1,0,0,1,0.43,0.22
3,8,24,1,12,2827,4736302.745,2200175.729879,0.43,0.22,1,0,0,0,0,1,0,0,1,0.43,0.22
4,8,24,1,18,2827,4736302.745,2200175.729879,0.43,0.22,1,0,0,0,0,1,0,0,1,0.45,0.22
2,24,28,26,6,2827,4736301.7925,2200173.824879,0.3,0.08,1,0,0,0,0,1,0,0,1,0.35,0.1
2,12,14,14,6,2827,4736300.0462,2200171.549479,0.3,0.08,1,0,0,1,0,0,0,0,1,0.4,0.1
3,12,14,14,12,2827,4736300.0462,2200171.549479,0.4,0.1,1,0,0,1,0,0,0,0,1,0.4,0.1
4,12,14,14,18,2827,4736300.0462,2200171.549479,0.4,0.1,1,0,0,1,0,0,0,0,1,0.41,0.16
2,0,12,7,6,2827,4736299.3067,2200169.398479,0.2,0.17,1,0,0,0,0,1,0,0,1,0.2,0.17
3,0,12,7,12,2827,4736299.3067,2200169.398479,0.2,0.17,1,0,0,0,0,1,0,0,1,0.2,0.17
4,0,12,7,18,2827,4736299.3067,2200169.398479,0.2,0.17,1,0,0,0,0,1,0,0,1,0.2,0.17
2,8,24,1,6,2827,4736298.0367,2200167.017279,0.24,0.1,0,0,1,0,0,1,0,0,1,0.5,0.0
3,8,24,1,12,2827,4736298.0367,2200167.017279,0.5,0.0,0,0,1,0,0,1,0,0,1,0.5,0.2
4,8,24,1,18,2827,4736298.0367,2200167.017279,0.5,0.2,0,1,0,0,0,1,0,0,1,0.5,0.2
2,8,24,1,6,2827,4736296.7667,2200164.318479,0.3,0.1,1,0,0,0,0,1,0,0,1,0.31,0.18
3,8,24,1,12,2827,4736296.7667,2200164.318479,0.31,0.18,1,0,0,0,0,1,0,0,1,0.33,0.18
4,8,24,1,18,2827,4736296.7667,2200164.318479,0.33,0.18,1,0,0,0,0,1,0,0,1,0.37,0.2
2,8,24,1,6,2827,4736295.8142,2200159.079679,0.25,0.25,0,0,1,0,0,1,0,0,1,0.5700000000000001,0.25
3,8,24,1,12,2827,4736295.8142,2200159.079679,0.57,0.25,1,0,0,0,0,1,0,0,1,0.57,0.26
4,8,24,1,18,2827,4736295.8142,2200159.079679,0.57,0.26,1,0,0,0,0,1,0,0,1,0.6,0.26
2,19,21,16,6,2827,4736294.8617,2200157.015979,0.3,0.22,1,0,0,0,0,1,0,0,1,0.36,0.22
3,19,21,16,12,2827,4736294.8617,2200157.015979,0.36,0.22,1,0,0,0,0,1,0,0,1,0.48,0.4
4,19,21,16,18,2827,4736294.8617,2200157.015979,0.48,0.4,1,0,0,0,0,1,0,0,1,0.59,0.4
2,8,24,1,6,2827,4736293.3536,2200155.190379,0.3,0.1,1,0,0,0,0,1,0,0,1,0.4,0.23
3,8,24,1,12,2827,4736293.3536,2200155.190379,0.4,0.23,1,0,0,0,0,1,0,0,1,0.54,0.4
4,8,24,1,18,2827,4736293.3536,2200155.190379,0.54,0.4,1,0,0,0,0,1,0,0,1,0.78,0.49
2,15,3,8,6,2827,4736308.964,2200193.323479,0.21,0.2,1,0,0,0,0,1,0,0,1,0.3,0.25
3,15,3,8,12,2827,4736308.964,2200193.323479,0.3,0.25,1,0,0,0,0,1,0,0,1,0.3,0.34
4,15,3,8,18,2827,4736308.964,2200193.323479,0.3,0.34,1,0,0,0,0,1,0,0,1,0.3,0.4
2,14,15,19,6,2827,4736291.7661,2200153.126579,0.2,0.1,1,0,0,1,0,0,0,0,1,0.2,0.1
3,14,15,19,12,2827,4736291.7661,2200153.126579,0.2,0.1,1,0,0,1,0,0,0,0,1,0.2,0.1
4,14,15,19,18,2827,4736291.7661,2200153.126579,0.2,0.1,1,0,0,1,0,0,0,0,1,0.2,0.1
2,8,24,1,6,2827,4736290.4683,2200151.388179,0.25,0.19,1,0,0,0,0,1,0,0,1,0.32,0.0
3,8,24,1,12,2827,4736290.4683,2200151.388179,0.32,0.0,1,0,0,0,0,1,0,0,1,0.32,0.15
4,8,24,1,18,2827,4736290.4683,2200151.388179,0.32,0.15,1,0,0,0,0,1,0,0,1,0.32,0.17
2,8,13,13,6,2827,4736289.4099,2200149.483179,0.2,0.15,0,0,1,0,1,0,0,0,1,0.2,0.08
3,8,13,13,12,2827,4736289.4099,2200149.483179,0.2,0.08,0,0,1,0,1,0,0,0,1,0.2,0.8
4,8,13,13,18,2827,4736289.4099,2200149.483179,0.2,0.8,0,0,1,0,1,0,0,0,1,0.2,0.8
2,5,10,27,6,2827,4736288.1399,2200149.483179,0.6,0.05,1,0,0,0,1,0,0,0,1,0.6,0.2299999999999999
3,5,10,27,12,2827,4736288.1399,2200149.483179,0.6,0.23,1,0,0,0,1,0,0,0,1,0.6,0.2
4,5,10,27,18,2827,4736288.1399,2200149.483179,0.6,0.2,1,0,0,0,1,0,0,0,1,0.6,0.2
2,7,2,29,6,2827,4736288.7749,2200151.176479,0.2,0.15,1,0,0,1,0,0,0,0,1,0.27,0.23
3,7,2,29,12,2827,4736288.7749,2200151.176479,0.27,0.23,1,0,0,1,0,0,0,0,1,0.34,0.24
4,7,2,29,18,2827,4736288.7749,2200151.176479,0.34,0.24,0,0,1,1,0,0,0,0,1,0.38,0.24
2,8,13,13,6,2827,4736290.4167,2200153.115979,0.2,0.08,1,0,0,0,1,0,0,0,1,0.35,0.14
3,8,13,13,12,2827,4736290.4167,2200153.115979,0.35,0.14,0,0,1,0,1,0,0,0,1,0.35,0.1
4,8,13,13,18,2827,4736290.4167,2200153.115979,0.35,0.1,1,0,0,0,1,0,0,0,1,0.35,0.11
2,5,10,27,6,2827,4736292.0042,2200155.285579,0.38,0.1,1,0,0,0,1,0,0,0,1,0.41,0.13
3,5,10,27,12,2827,4736292.0042,2200155.285579,0.41,0.13,1,0,0,0,1,0,0,0,1,0.42,0.2
4,5,10,27,18,2827,4736292.0042,2200155.285579,0.42,0.2,1,0,0,0,1,0,0,0,1,0.44,0.22
2,11,20,0,6,2827,4736293.38,2200157.031879,0.2,0.12,0,0,1,0,1,0,0,0,1,0.2,0.08
3,11,20,0,12,2827,4736293.38,2200157.031879,0.2,0.08,0,0,1,0,1,0,0,0,1,0.2,0.2
2,1,27,5,6,2827,4736294.2796,2200158.830979,0.25,0.3,0,0,1,1,0,0,0,0,1,0.45,0.3
3,1,27,5,12,2827,4736294.2796,2200158.830979,0.45,0.3,1,0,0,1,0,0,0,0,1,0.69,0.55
4,1,27,5,18,2827,4736294.2796,2200158.830979,0.69,0.55,0,0,1,1,0,0,0,0,1,0.8699999999999999,0.55
2,5,10,27,6,2827,4736294.703,2200160.788979,0.5,0.18,1,0,0,0,1,0,0,0,1,0.52,0.28
3,5,10,27,12,2827,4736294.703,2200160.788979,0.52,0.28,1,0,0,0,1,0,0,0,1,0.52,0.35
4,5,10,27,18,2827,4736294.703,2200160.788979,0.52,0.35,1,0,0,0,1,0,0,0,1,0.52,0.35
2,8,24,1,6,2827,4736308.5142,2200191.464779,0.25,0.1,0,0,1,0,0,1,0,0,1,0.28,0.2
3,8,24,1,12,2827,4736308.5142,2200191.464779,0.28,0.2,1,0,0,0,0,1,0,0,1,0.28,0.2
4,8,24,1,18,2827,4736308.5142,2200191.464779,0.28,0.2,1,0,0,0,0,1,0,0,1,0.28,0.27
2,8,13,13,6,2827,4736295.338,2200164.016879,0.38,0.1,0,0,1,0,1,0,0,0,1,0.56,0.12
3,8,13,13,12,2827,4736295.338,2200164.016879,0.56,0.12,0,0,1,0,1,0,0,0,1,0.56,0.8
4,8,13,13,18,2827,4736295.338,2200164.016879,0.56,0.8,0,1,0,0,1,0,0,0,1,0.56,0.8
2,8,13,13,6,2827,4736296.5021,2200166.874379,0.3,0.25,0,1,0,0,1,0,0,0,1,0.3,0.04
3,8,13,13,12,2827,4736296.5021,2200166.874379,0.3,0.04,0,0,1,0,1,0,0,0,1,0.31,0.3999999999999999
4,8,13,13,18,2827,4736296.5021,2200166.874379,0.31,0.4,0,1,0,0,1,0,0,0,1,0.31,0.4
2,13,11,21,6,2827,4736297.4533,2200169.803179,0.2,0.12,1,0,0,1,0,0,0,0,1,0.34,0.18
3,13,11,21,12,2827,4736297.4533,2200169.803179,0.34,0.18,1,0,0,1,0,0,0,0,1,0.53,0.3
4,13,11,21,18,2827,4736297.4533,2200169.803179,0.53,0.3,1,0,0,1,0,0,0,0,1,0.62,0.33
2,5,10,27,6,2827,4736298.7762,2200172.396079,0.21,0.16,1,0,0,0,1,0,0,0,1,0.3,0.16
2,8,13,13,6,2827,4736299.7816,2200174.248179,0.35,0.35,0,0,1,0,1,0,0,0,1,0.35,0.2199999999999999
2,22,25,28,6,2827,4736300.6283,2200176.576579,0.25,0.1,1,0,0,0,1,0,0,0,1,0.33,0.1
2,11,20,0,6,2827,4736301.6866,2200181.233179,0.23,0.13,1,0,0,0,1,0,0,0,1,0.24,0.13
3,11,20,0,12,2827,4736301.6866,2200181.233179,0.24,0.13,1,0,0,0,1,0,0,0,1,0.24,0.9
4,11,20,0,18,2827,4736301.6866,2200181.233179,0.24,0.9,1,0,0,0,1,0,0,0,1,0.24,0.9
2,8,13,13,6,2827,4736304.3589,2200183.773179,0.28,0.13,0,0,1,0,1,0,0,0,1,0.28,0.13
3,8,13,13,12,2827,4736304.3589,2200183.773179,0.28,0.13,0,0,1,0,1,0,0,0,1,0.28,0.7
4,8,13,13,18,2827,4736304.3589,2200183.773179,0.28,0.7,0,0,1,0,1,0,0,0,1,0.28,0.7
2,5,10,27,6,2827,4736305.5244,2200185.987879,0.23,0.18,1,0,0,0,1,0,0,0,1,0.28,0.25
3,5,10,27,12,2827,4736305.5244,2200185.987879,0.28,0.25,1,0,0,0,1,0,0,0,1,0.3,0.25
4,5,10,27,18,2827,4736305.5244,2200185.987879,0.3,0.25,1,0,0,0,1,0,0,0,1,0.33,0.25
2,12,14,14,6,2827,4736307.9586,2200189.797879,0.38,0.1,1,0,0,1,0,0,0,0,1,0.38,0.1
3,12,14,14,12,2827,4736307.9586,2200189.797879,0.38,0.1,1,0,0,1,0,0,0,0,1,0.38,0.17
4,12,14,14,18,2827,4736307.9586,2200189.797879,0.38,0.17,1,0,0,1,0,0,0,0,1,0.38,0.26
2,7,2,29,6,2827,4736305.8155,2200188.607279,0.27,0.13,1,0,0,1,0,0,0,0,1,0.49,0.26
3,7,2,29,12,2827,4736305.8155,2200188.607279,0.49,0.26,1,0,0,1,0,0,0,0,1,0.5,0.29
4,7,2,29,18,2827,4736305.8155,2200188.607279,0.5,0.29,1,0,0,1,0,0,0,0,1,0.5,0.29
2,11,20,0,6,2827,4736306.133,2200190.909179,0.22,0.1,1,0,0,0,1,0,0,0,1,0.23,0.1
3,11,20,0,12,2827,4736306.133,2200190.909179,0.23,0.1,1,0,0,0,1,0,0,0,1,0.23,0.1
4,11,20,0,18,2827,4736306.133,2200190.909179,0.23,0.1,0,1,0,0,1,0,0,0,1,0.23,0.1
2,8,13,13,6,2827,4736306.8474,2200193.052279,0.6,0.42,0,0,1,0,1,0,0,0,1,0.6,0.32
3,8,13,13,12,2827,4736306.8474,2200193.052279,0.6,0.32,1,0,0,0,1,0,0,0,1,0.6,0.1
4,8,13,13,18,2827,4736306.8474,2200193.052279,0.6,0.1,0,1,0,0,1,0,0,0,1,0.6,0.11
2,14,15,19,6,2827,4736307.0855,2200195.195379,0.23,0.19,1,0,0,1,0,0,0,0,1,0.23,0.19
3,14,15,19,12,2827,4736307.0855,2200195.195379,0.23,0.19,0,0,1,1,0,0,0,0,1,0.23,0.19
4,14,15,19,18,2827,4736307.0855,2200195.195379,0.23,0.19,1,0,0,1,0,0,0,0,1,0.23,0.19
2,13,11,21,6,2827,4736307.8131,2200197.490679,0.2,0.12,1,0,0,1,0,0,0,0,1,0.46,0.22
3,13,11,21,12,2827,4736307.8131,2200197.490679,0.46,0.22,1,0,0,1,0,0,0,0,1,0.68,0.45
4,13,11,21,18,2827,4736307.8131,2200197.490679,0.68,0.45,1,0,0,1,0,0,0,0,1,0.78,0.45
2,21,8,15,6,2827,4736305.2466,2200198.297679,0.2,0.15,1,0,0,1,0,0,0,0,1,0.27,0.15
3,21,8,15,12,2827,4736305.2466,2200198.297679,0.27,0.15,1,0,0,1,0,0,0,0,1,0.3,0.25
4,21,8,15,18,2827,4736305.2466,2200198.297679,0.3,0.25,1,0,0,1,0,0,0,0,1,0.51,0.44
2,7,2,29,6,2827,4736305.2598,2200196.544779,0.26,0.21,1,0,0,1,0,0,0,0,1,0.16,0.21
3,7,2,29,12,2827,4736305.2598,2200196.544779,0.16,0.21,1,0,0,1,0,0,0,0,1,0.2,0.26
4,7,2,29,18,2827,4736305.2598,2200196.544779,0.2,0.26,0,0,1,1,0,0,0,0,1,0.24,0.3
2,21,8,15,6,2827,4736304.5455,2200192.258579,0.31,0.18,1,0,0,1,0,0,0,0,1,0.45,0.18
3,21,8,15,12,2827,4736304.5455,2200192.258579,0.45,0.18,1,0,0,1,0,0,0,0,1,0.7,0.4
4,21,8,15,18,2827,4736304.5455,2200192.258579,0.7,0.4,1,0,0,1,0,0,0,0,1,0.8,0.4
2,13,11,21,6,2827,4736303.9621,2200190.599479,0.2,0.13,1,0,0,1,0,0,0,0,1,0.55,0.22
3,13,11,21,12,2827,4736303.9621,2200190.599479,0.55,0.22,1,0,0,1,0,0,0,0,1,0.55,0.22
4,13,11,21,18,2827,4736303.9621,2200190.599479,0.55,0.22,1,0,0,1,0,0,0,0,1,0.56,0.33
2,8,24,1,6,2827,4736307.3236,2200187.178479,0.25,0.19,1,0,0,0,0,1,0,0,1,0.52,0.0
3,8,24,1,12,2827,4736307.3236,2200187.178479,0.52,0.0,1,0,0,0,0,1,0,0,1,0.52,0.3
4,8,24,1,18,2827,4736307.3236,2200187.178479,0.52,0.3,1,0,0,0,0,1,0,0,1,0.53,0.44
2,7,2,29,6,2827,4736303.2741,2200188.324079,0.24,0.18,1,0,0,1,0,0,0,0,1,0.26,0.18
3,7,2,29,12,2827,4736303.2741,2200188.324079,0.26,0.18,1,0,0,1,0,0,0,0,1,0.28,0.19
2,21,8,15,6,2827,4736303.3019,2200186.199579,0.2,0.13,1,0,0,1,0,0,0,0,1,0.2,0.13
3,21,8,15,12,2827,4736303.3019,2200186.199579,0.2,0.13,1,0,0,1,0,0,0,0,1,0.24,0.13
4,21,8,15,18,2827,4736303.3019,2200186.199579,0.24,0.13,1,0,0,1,0,0,0,0,1,0.4,0.15
2,1,17,2,6,2827,4736301.6866,2200184.090679,0.24,0.06,1,0,0,1,0,0,0,0,1,0.3,0.46
3,1,17,2,12,2827,4736301.6866,2200184.090679,0.3,0.46,1,0,0,1,0,0,0,0,1,0.37,0.46
4,1,17,2,18,2827,4736301.6866,2200184.090679,0.37,0.46,1,0,0,1,0,0,0,0,1,0.4,0.46
2,21,8,15,6,2827,4736298.8291,2200179.222379,0.2,0.14,1,0,0,1,0,0,0,0,1,0.25,0.16
3,21,8,15,12,2827,4736298.8291,2200179.222379,0.25,0.16,1,0,0,1,0,0,0,0,1,0.38,0.27
4,21,8,15,18,2827,4736298.8291,2200179.222379,0.38,0.27,1,0,0,1,0,0,0,0,1,0.49,0.27
2,1,17,2,6,2827,4736298.5116,2200177.423179,0.24,0.06,1,0,0,1,0,0,0,0,1,0.7,0.6000000000000001
3,1,17,2,12,2827,4736298.5116,2200177.423179,0.7,0.6,1,0,0,1,0,0,0,0,1,0.8,0.6
4,1,17,2,18,2827,4736298.5116,2200177.423179,0.8,0.6,1,0,0,1,0,0,0,0,1,0.9,0.6
2,13,11,21,6,2827,4736297.3475,2200175.200679,0.2,0.12,1,0,0,1,0,0,0,0,1,0.54,0.22
3,13,11,21,12,2827,4736297.3475,2200175.200679,0.54,0.22,1,0,0,1,0,0,0,0,1,0.73,0.3399999999999999
4,13,11,21,18,2827,4736297.3475,2200175.200679,0.73,0.34,1,0,0,1,0,0,0,0,1,0.9,0.34
2,21,8,15,6,2827,4736295.4425,2200173.507379,0.2,0.1,1,0,0,1,0,0,0,0,1,0.2,0.1
3,21,8,15,12,2827,4736295.4425,2200173.507379,0.2,0.1,1,0,0,1,0,0,0,0,1,0.28,0.23
4,21,8,15,18,2827,4736295.4425,2200173.507379,0.28,0.23,1,0,0,1,0,0,0,0,1,0.42,0.3
2,14,15,19,6,2827,4736296.2891,2200171.390679,0.2,0.1,1,0,0,1,0,0,0,0,1,0.27,0.18
3,14,15,19,12,2827,4736296.2891,2200171.390679,0.27,0.18,1,0,0,1,0,0,0,0,1,0.35,0.24
4,14,15,19,18,2827,4736296.2891,2200171.390679,0.35,0.24,1,0,0,1,0,0,0,0,1,0.55,0.28
2,1,17,2,6,2827,4736294.1725,2200169.803179,0.24,0.04,1,0,0,1,0,0,0,0,1,0.69,0.61
3,1,17,2,12,2827,4736294.1725,2200169.803179,0.69,0.61,1,0,0,1,0,0,0,0,1,1.3,0.61
4,1,17,2,18,2827,4736294.1725,2200169.803179,1.3,0.61,0,0,1,1,0,0,0,0,1,1.3,0.72
2,4,1,4,6,2827,4736306.4505,2200184.797279,0.3,0.1,1,0,0,0,0,1,0,0,1,0.3,0.0
3,4,1,4,12,2827,4736306.4505,2200184.797279,0.3,0.0,1,0,0,0,0,1,0,0,1,0.3,0.25
4,4,1,4,18,2827,4736306.4505,2200184.797279,0.3,0.25,1,0,0,0,0,1,0,0,1,0.31,0.25
2,21,8,15,6,2827,4736295.125,2200168.109879,0.25,0.14,1,0,0,1,0,0,0,0,1,0.35,0.14
3,21,8,15,12,2827,4736295.125,2200168.109879,0.35,0.14,1,0,0,1,0,0,0,0,1,0.57,0.28
4,21,8,15,18,2827,4736295.125,2200168.109879,0.57,0.28,1,0,0,1,0,0,0,0,1,0.69,0.44
2,7,2,29,6,2827,4736293.5917,2200167.509379,0.2,0.15,1,0,0,1,0,0,0,0,1,0.2,0.15
3,7,2,29,12,2827,4736293.5917,2200167.509379,0.2,0.15,1,0,0,1,0,0,0,0,1,0.3,0.18
4,7,2,29,18,2827,4736293.5917,2200167.509379,0.3,0.18,1,0,0,1,0,0,0,0,1,0.43,0.23
2,1,27,5,6,2827,4736293.0096,2200165.392679,0.25,0.13,1,0,0,1,0,0,0,0,1,0.6,0.28
3,1,27,5,12,2827,4736293.0096,2200165.392679,0.6,0.28,1,0,0,1,0,0,0,0,1,0.9200000000000002,0.4
